counts,id
146,1125069086.0
8,2902200076.0
495,8024201210.0
496,3755500065.0
300,3890600150.0
4,2141320230.0
7,8078430360.0
36,333100209.0
226,5419800090.0
173,1868900395.0
39,1568100730.0
518,1785400770.0
26,2724079014.0
288,1370801800.0
440,3585901085.0
12,424049283.0
185,7851990230.0
14,1423069076.0
288,1786830090.0
63,2968801240.0
24,3344500210.0
473,226039317.0
7,7202330530.0
22,3905090230.0
10,6446200365.0
21,856001130.0
13,7861500150.0
12,5014600210.0
49,2215900900.0
10,2025700740.0
9,2591730230.0
18,7611200195.0
12,9297800090.0
45,2215900930.0
52,7215730930.0
11,5201810110.0
2,3575302562.0
102,3438502290.0
12,8881900230.0
451,3500100015.0
2,8651511250.0
102,8651401960.0
9,7937900040.0
9,6199000141.0
55,3271300365.0
259,9264030040.0
136,9829200580.0
23,2929600035.0
39,3459410230.0
13,7303200450.0
7,924069042.0
11,287000110.0
240,1018000276.0
182,1560870040.0
493,7135500120.0
281,5101408835.0
153,472000590.0
32,104550750.0
328,7576700150.0
55,7137300245.0
543,5511600315.0
21,1422059039.0
39,1026069095.0
6,2207100165.0
45,1705400361.0
106,1370804115.0
214,9527000090.0
2,1556200145.0
59,1245500286.0
5,8824900120.0
575,3959401645.0
18,9264900880.0
32,2826049160.0
170,3449500035.0
155,9266700845.0
12,2493200455.0
9,6352600210.0
2,4278900110.0
23,7214790110.0
3,9358400150.0
577,1545802100.0
36,8563000110.0
482,8074400150.0
0,1951800040.0
32,7934000090.0
12,50300090.0
13,8651430210.0
225,126059019.0
12,2599700040.0
2,9512501400.0
15,9169600043.0
25,4139900210.0
26,9558010090.0
7,8101900100.0
599,5592900205.0
25,1624049228.0
15,2473410360.0
194,7750500120.0
10,1630700361.0
22,1630700361.0
584,4025300210.0
22,2922701175.0
290,7352200450.0
22,9320990120.0
8,1238500281.0
33,1951800580.0
8,3530430100.0
11,1623059092.0
190,7177300735.0
8,1525039057.0
533,5393601635.0
471,4217401240.0
14,3438501450.0
236,1872900065.0
10,9285800180.0
10,4322200220.0
21,1819800042.0
27,2946001675.0
3,1138010530.0
8,7763400035.0
34,925059107.0
43,1112000100.0
116,7010700936.0
347,9558010300.0
14,7304301010.0
616,2329800110.0
14,8712100530.0
23,3814800300.0
34,4022300035.0
487,6021503840.0
18,5210200081.0
18,821049123.0
15,6929600945.0
14,5229300027.0
170,2214800730.0
105,3521059124.0
8,1931300850.0
151,2206500110.0
46,3856903515.0
31,5561401530.0
247,2206900065.0
15,7852090820.0
14,2354300915.0
282,9214400120.0
38,7298050090.0
50,1323059098.0
121,7345000120.0
6,8563050110.0
11,3754010040.0
39,8944320100.0
28,6788201781.0
41,1036400100.0
9,323089085.0
3,7905200365.0
254,2420069268.0
484,7957600025.0
10,1338600090.0
258,5255690100.0
362,1646500365.0
94,2645500021.0
43,2220069003.0
31,2123049498.0
250,4139450360.0
13,2600100300.0
281,2767600150.0
13,1771000970.0
82,7960100120.0
22,424049039.0
55,7853220970.0
43,439000230.0
17,9406510040.0
80,7697850360.0
5,2923500750.0
255,3024059057.0
42,322059095.0
61,8651400580.0
11,7812800855.0
273,4151800265.0
58,1005000062.0
29,9528105305.0
8,7225000215.0
47,5605000215.0
51,1922059401.0
28,3824100286.0
251,1226039058.0
12,2770605175.0
19,6791200120.0
256,6791200120.0
15,4137010590.0
223,5495200040.0
6,868000175.0
133,8820902549.0
45,8731980040.0
17,3096000040.0
8,4058800215.0
58,3579800405.0
547,3188100065.0
23,8570900038.0
494,4379400490.0
0,952003575.0
13,162500015.0
43,7732410360.0
212,3031200120.0
652,2131700900.0
17,2122059198.0
118,7340600735.0
153,2923049393.0
14,7922710450.0
117,192450180.0
46,782700120.0
267,2887703155.0
252,5700000245.0
7,2420069003.0
17,9274202165.0
180,9287802410.0
10,2324039077.0
10,9329300040.0
36,259700180.0
25,5100400315.0
24,3424069076.0
11,9138100261.0
522,7227500740.0
15,8150100265.0
567,1150000040.0
8,9238900616.0
95,9289900065.0
85,7504020610.0
652,7454001210.0
8,2122039137.0
13,6884800180.0
14,7110000068.0
493,7625701935.0
13,4054500180.0
90,2917200475.0
196,3262300555.0
339,1245003740.0
20,1796381120.0
626,3761100180.0
8,6666800180.0
111,8651200040.0
9,5100402310.0
12,421049170.0
9,726059047.0
12,5100403636.0
85,1535204365.0
41,4240400155.0
38,5468750040.0
16,9158100040.0
1,7460000040.0
14,2927600155.0
265,8731950910.0
1,1726600110.0
25,3320000212.0
100,1670400068.0
33,7424700145.0
36,2408800120.0
37,1776230180.0
658,7889601320.0
14,7589200153.0
31,8032700175.0
283,9238430300.0
30,6150700180.0
83,3330501645.0
164,7853210180.0
5,6149700194.0
23,3625049079.0
24,2979800750.0
149,2887700970.0
23,8732130940.0
194,2968800645.0
108,2351800065.0
21,2822069080.0
6,5018200110.0
148,1235100371.0
603,3904930410.0
12,3529000880.0
15,8081020330.0
13,2516000515.0
25,3223039010.0
9,9828702588.0
54,6672920150.0
173,9485700150.0
559,3500100208.0
22,4083302915.0
34,1560920450.0
15,2475200930.0
151,2064800120.0
34,272000945.0
15,9476700035.0
579,859000018.0
586,4237900645.0
341,2436200436.0
116,7635801321.0
18,3975400085.0
29,1099600220.0
14,8952900245.0
107,1622049140.0
57,2824069373.0
15,1774000330.0
24,1555300530.0
38,4402700593.0
279,2556500040.0
250,1737100040.0
14,7575620120.0
12,2817900100.0
191,1939100610.0
185,4174600386.0
8,1310440590.0
40,4037200690.0
274,8072000035.0
40,2125410210.0
10,3755000120.0
32,3598600088.0
40,4083305633.0
9,9545200180.0
5,46100504.0
14,952000925.0
0,4039300490.0
9,8151600941.0
11,3448001975.0
310,2141500040.0
8,2798600120.0
4,2227900040.0
25,3395040580.0
34,6137610620.0
12,7518505375.0
16,9206950100.0
8,9542890100.0
99,4254000620.0
13,6414100026.0
133,1346300035.0
12,2212210360.0
437,205000410.0
15,2892600056.0
21,3396800120.0
580,2320069089.0
43,4036400110.0
22,7518506716.0
243,9826701765.0
247,1438700040.0
34,5494000040.0
14,7224500375.0
12,1025049254.0
4,2407000110.0
9,7203600745.0
51,7234601198.0
518,1931300110.0
28,8624700015.0
40,6149700315.0
12,2064800880.0
162,3902300450.0
162,1332300110.0
9,7663700610.0
54,7520000330.0
631,1521049156.0
38,6648760150.0
518,1807900300.0
7,4310700778.0
356,5364200620.0
16,1939130120.0
15,7280300375.0
251,2767602720.0
635,3300701185.0
9,8731901910.0
16,2558640110.0
297,9465200405.0
369,2896000450.0
17,1320069255.0
0,8651720150.0
50,3840700757.0
30,8856970530.0
7,2473351050.0
51,7003200120.0
7,1321059097.0
225,2571910100.0
20,5104511050.0
61,2771603990.0
13,9407001770.0
30,3211230300.0
359,3229200040.0
35,3810000843.0
89,4045700455.0
39,3322049095.0
5,8682280970.0
215,9269200650.0
10,7701961220.0
35,7883603945.0
14,1352300580.0
25,8714600145.0
10,323089172.0
12,8651511030.0
12,7015200900.0
91,736100065.0
15,3123049131.0
531,1773101530.0
37,6917700650.0
185,3574800090.0
210,7853220610.0
42,9537200037.0
1,5470100090.0
6,3826500730.0
19,2998800040.0
13,7658600150.0
12,3816300065.0
38,1561600056.0
8,8682261250.0
8,6392002550.0
250,1370803835.0
6,7805450040.0
18,8019200823.0
39,5457800930.0
354,3715500110.0
28,6058600385.0
51,7708250040.0
15,2769600035.0
207,5500100120.0
36,4472000040.0
12,9376301591.0
49,4232903990.0
12,7575500150.0
5,6817801430.0
10,2883200760.0
21,1797500985.0
449,2896400210.0
18,8691510150.0
41,6163901380.0
19,9477000650.0
13,2560800165.0
256,5589300495.0
107,2517000600.0
25,5364200477.0
10,7349400100.0
103,1455600062.0
156,629810720.0
19,3395800455.0
135,9191201385.0
21,6648150040.0
8,7211400615.0
21,6870000150.0
87,3324079092.0
67,8901000543.0
7,7428000120.0
478,6675500112.0
216,8898701340.0
396,3904921120.0
2,1545806960.0
14,3303990410.0
13,1862900690.0
651,123039333.0
287,8077210230.0
7,9550200650.0
44,4326000220.0
63,1862400522.0
313,7589200165.0
280,925059042.0
107,2924079044.0
579,5535600110.0
12,1428900033.0
2,1822059382.0
23,3584000180.0
12,7812500180.0
242,984210220.0
8,8682310220.0
18,7586200061.0
99,5127100100.0
4,7856000150.0
35,5076700025.0
29,9221400600.0
480,1924059278.0
251,6163901283.0
21,7504460090.0
32,4154302560.0
23,7905390220.0
76,8691330910.0
450,9169100175.0
11,5706202070.0
108,9478501020.0
24,426069095.0
21,6752000330.0
8,9834200555.0
0,726059344.0
578,8106100085.0
344,3831250150.0
603,7852020760.0
3,3142600120.0
138,7831800495.0
566,4037000065.0
30,7574910450.0
49,6703700025.0
12,5418500970.0
16,5379806180.0
18,3332000061.0
38,7635800600.0
28,1825079086.0
129,4399200085.0
12,7131300031.0
71,2719100355.0
200,2517010120.0
21,5700000600.0
11,5075400035.0
13,5141000571.0
384,3664500300.0
73,2607730490.0
16,88000790.0
33,4083303540.0
139,6430500219.0
9,203900610.0
32,6083000123.0
165,2490200620.0
15,9528102870.0
5,2436700610.0
565,7655900031.0
29,7011201333.0
29,9412200730.0
14,3024079096.0
14,5423600040.0
593,3291800120.0
16,3052700921.0
10,2424059119.0
19,4335000145.0
555,1980200384.0
296,5637200150.0
102,8864000970.0
5,3885808210.0
54,7986400265.0
8,9459200120.0
44,1311200120.0
13,3649100031.0
5,2475400120.0
16,6365900065.0
6,3959400645.0
14,4139660040.0
10,3241600027.0
453,8946400100.0
182,3625059152.0
21,624110110.0
25,522079015.0
6,3204300455.0
259,5414100040.0
2,1930301015.0
21,1898200100.0
16,9471200065.0
148,510003085.0
21,2579500110.0
11,1762600090.0
17,6700390090.0
12,6817801020.0
257,7931000053.0
16,1828000620.0
100,2423400040.0
43,6064800730.0
45,3388300590.0
25,1591600506.0
14,6798100661.0
18,8732800100.0
147,2025701080.0
3,4345000490.0
45,2771104010.0
47,3307700405.0
57,6817800910.0
3,259801140.0
588,1176001293.0
40,820079101.0
8,40001065.0
53,3330501975.0
6,3021059175.0
15,8092500720.0
36,9828702120.0
99,6751300375.0
3,6751300375.0
24,6073300790.0
19,8074400035.0
249,2254501335.0
52,7504021510.0
8,
186,1775500371.0
38,3244500037.0
154,9828701745.0
605,1994200040.0
34,8122100265.0
29,7202290180.0
12,4025300360.0
243,2557000540.0
6,9388100015.0
6,6305900300.0
17,7202340530.0
50,7849202296.0
26,255520150.0
281,3578401770.0
276,984000410.0
39,9834200925.0
16,2225039103.0
22,6445800015.0
157,1311800040.0
358,1473120730.0
633,6820100035.0
1,1824079107.0
468,2891000610.0
254,6600220090.0
7,4447300165.0
12,2891000450.0
2,9286000110.0
25,2558160220.0
8,2422000067.0
107,2887701970.0
201,8581400015.0
469,7972603950.0
25,7882600332.0
47,5078400210.0
38,1180008355.0
316,2781600195.0
8,3342100995.0
51,2818600115.0
275,8732020720.0
12,1563100557.0
553,9533100145.0
16,3761700067.0
4,8029500360.0
172,7011201106.0
35,3235100110.0
23,2623089141.0
8,1241500147.0
98,1524079188.0
15,9262800208.0
46,1062100115.0
2,6381500265.0
1,7203220300.0
76,4027701220.0
39,114100758.0
11,9376301110.0
10,9371700085.0
12,2122049096.0
262,546000245.0
238,2783600210.0
5,5210200184.0
22,2125049133.0
240,7940710100.0
21,6072800246.0
8,5466700450.0
159,1425039029.0
22,422069067.0
12,2472920740.0
18,2338800100.0
0,3524039060.0
59,7539900040.0
167,1646502055.0
25,1025049268.0
49,324059076.0
11,1853080730.0
22,6708200040.0
276,3438501452.0
21,9287802380.0
24,2652501513.0
579,2421059125.0
134,1250202990.0
126,6914700165.0
648,920069052.0
10,7853310590.0
47,1898600100.0
43,5611500100.0
35,1796370590.0
4,7831800110.0
9,4218400175.0
2,5317100750.0
497,3365900175.0
656,7649900175.0
168,8159600360.0
35,9272202260.0
12,2820069048.0
4,6744700343.0
595,925049318.0
6,6648700150.0
5,510001400.0
9,7606200090.0
28,8562890590.0
198,441000115.0
141,3876200330.0
31,1508210100.0
185,2944500330.0
40,4302200625.0
37,2722049246.0
6,142000175.0
410,9558041130.0
12,5112800210.0
636,2461900850.0
645,647100096.0
605,2787311110.0
588,1545801500.0
153,3811300110.0
54,7519001321.0
17,8641500252.0
7,8562891240.0
39,8644210110.0
10,8024202380.0
13,5006000035.0
40,421069081.0
72,5053300015.0
35,8857320120.0
167,7852110690.0
12,6084600330.0
518,5561000330.0
4,2225059273.0
110,1370803445.0
564,1236300268.0
11,7752700110.0
238,2781250230.0
9,4027701055.0
14,2755200040.0
27,2193320450.0
39,2895550330.0
10,8712100790.0
646,7883603700.0
284,3438502731.0
16,2025049161.0
16,5706500385.0
15,4024101254.0
541,7923250090.0
70,6675500082.0
9,4046710180.0
222,1771000760.0
460,3421069044.0
17,6600000330.0
58,2041000025.0
12,2215500230.0
57,6639900176.0
4,104510180.0
80,7202360760.0
34,3879901285.0
6,1559900110.0
14,7202260040.0
14,7334600730.0
14,1723049419.0
8,3438501081.0
9,2916200054.0
217,3024059149.0
448,1862400528.0
22,6329000385.0
9,7812800215.0
11,2324079057.0
15,1982201485.0
30,740500040.0
77,3025049052.0
298,5244801255.0
62,2397101606.0
13,7234601445.0
23,3693901105.0
277,3124059006.0
12,2523039310.0
24,5469650040.0
11,5021900945.0
27,1152700220.0
561,1423900220.0
76,3425059066.0
22,5347200165.0
601,5145100300.0
12,6141100395.0
6,5153200506.0
35,9122000385.0
34,3279000120.0
34,3438503223.0
26,6788201240.0
21,4139900120.0
550,1868900775.0
417,764000180.0
28,3578400910.0
209,5631500191.0
94,6448000100.0
87,1545801340.0
300,5244800915.0
258,4217400590.0
287,1683600110.0
251,3630090110.0
50,1785400210.0
75,3319500317.0
6,2492200256.0
14,3797300110.0
91,1870400615.0
46,8823901445.0
25,3630000150.0
40,5727500301.0
13,4167960330.0
271,2484700155.0
27,4046700300.0
13,4365200865.0
35,6713700205.0
89,293800900.0
42,3375800220.0
129,8898700820.0
35,2725069156.0
472,8043700300.0
35,2372800100.0
3,7518501822.0
266,1928300620.0
177,1402950100.0
27,2616800600.0
34,2597530760.0
34,7345200650.0
12,259800750.0
487,723049197.0
16,2883200775.0
391,3995700245.0
11,1775900220.0
7,7999600180.0
4,6145601745.0
74,818500100.0
17,3904920730.0
299,3211000040.0
4,9557300040.0
12,7011201482.0
14,5315100667.0
14,8598900157.0
145,1346300150.0
583,9268710220.0
294,2224079086.0
3,1761600150.0
209,2123049086.0
329,4389201095.0
7,2802200100.0
164,6706000040.0
37,9828701690.0
41,7891600165.0
11,1238500978.0
14,8673400141.0
12,9421500150.0
256,148000035.0
152,2436700395.0
12,8010100040.0
179,1193000220.0
279,8827901415.0
24,7732410220.0
4,415100015.0
471,2130400150.0
17,1555200590.0
209,2174503500.0
18,6371500120.0
14,3904900610.0
29,9527000490.0
579,2457200120.0
12,3501600100.0
15,1245001295.0
17,9536601295.0
32,2205700180.0
32,623049232.0
21,9413600100.0
6,6064800410.0
102,8964800975.0
12,4473400155.0
588,7657000210.0
100,8732040180.0
17,9547202950.0
11,1370802770.0
177,3885803465.0
169,2896610210.0
244,3760500455.0
112,3324069541.0
74,3600072.0
13,2722049218.0
6,1225039052.0
12,8807810090.0
5,9508850120.0
57,5126300650.0
112,6303400965.0
204,7116500925.0
23,9241900115.0
12,7202330410.0
35,5151600300.0
41,1332200100.0
13,1939130730.0
33,472000015.0
35,3667500015.0
93,6430000945.0
1,322059161.0
69,7905200205.0
12,1772600665.0
16,203101530.0
57,820000018.0
83,1560800110.0
6,2869200110.0
23,6151800300.0
42,4475000180.0
273,3223059206.0
553,5102400025.0
12,194000145.0
47,5560000540.0
9,3326049077.0
12,3126049517.0
5,2568200740.0
48,2622059138.0
10,6738700205.0
64,1778350150.0
121,6613000930.0
288,324069058.0
421,4345300180.0
13,7525100590.0
16,955000453.0
325,7852150720.0
414,9545220100.0
43,7504000230.0
17,7657000540.0
35,7657000540.0
256,7893203770.0
144,8035350120.0
21,8820902350.0
12,5089700300.0
443,7234601541.0
273,7972603931.0
10,318390180.0
600,2597520900.0
535,5652600556.0
0,8935100100.0
281,4154301371.0
8,1105000787.0
40,2492201005.0
13,9265410090.0
564,2619950740.0
35,9412200330.0
160,1079450410.0
2,9238900850.0
22,2112701165.0
15,2767604067.0
100,522049122.0
588,8857600360.0
12,4389200761.0
8,6421000330.0
221,2154900040.0
170,259801030.0
246,326049038.0
19,6384500590.0
256,3023069166.0
60,3826000735.0
114,7852110740.0
483,3222049087.0
37,726049131.0
15,9424400110.0
40,193300120.0
178,1245001751.0
126,1386800054.0
545,6814600150.0
20,9828200790.0
64,9476200650.0
4,9533600100.0
15,4139430410.0
143,7852030330.0
283,7202270930.0
37,223039254.0
453,7843500090.0
34,2491200330.0
15,8113101582.0
116,993002225.0
5,9530100921.0
11,3235390100.0
146,5122400025.0
28,9297300750.0
120,3856900590.0
50,4024700100.0
12,114100131.0
55,2296700330.0
22,1995200215.0
42,2287600035.0
38,2923501130.0
19,
13,9264921020.0
17,5318100965.0
1,3501600215.0
282,8682230610.0
267,1337800665.0
18,7960100220.0
9,1549500272.0
24,9547202380.0
7,3518000180.0
16,6792100090.0
370,5702330120.0
472,1189000910.0
39,6204200590.0
2,4443801340.0
120,2473370750.0
11,2644900109.0
227,293620220.0
2,2624049115.0
34,7942600910.0
34,643000110.0
404,9485951460.0
404,6378500230.0
61,430000175.0
8,1493300115.0
105,2024059059.0
17,2922701085.0
12,4058801780.0
2,2114700384.0
46,9829201020.0
28,6918720100.0
204,1450100330.0
472,518000040.0
9,4242900245.0
12,1231001130.0
100,7445000115.0
119,7802900504.0
6,4317700085.0
17,8732040580.0
14,3223039149.0
489,4073200757.0
180,3226049054.0
20,5490700035.0
88,9834200975.0
12,3305100210.0
11,3123039042.0
119,1105000360.0
11,1724079048.0
33,7437100770.0
76,8925100115.0
559,4019300051.0
14,5300200085.0
247,9417400110.0
11,9264920870.0
269,9169600209.0
12,6123000090.0
21,2592401080.0
259,2423020090.0
14,2968801130.0
213,3325069064.0
243,3629910210.0
33,622079089.0
29,1919800090.0
10,9274200850.0
632,1737320120.0
12,2473100450.0
28,7923200150.0
6,7524600120.0
20,424069206.0
26,9523103590.0
636,161000120.0
430,1623049241.0
18,7229700165.0
549,3031200205.0
245,2600100110.0
11,5652601140.0
14,2473530100.0
39,3558900590.0
139,3558900590.0
139,8121100395.0
27,8121100395.0
328,7100000110.0
29,925069042.0
453,7568700740.0
634,7205510230.0
26,9268700040.0
39,2473480210.0
12,4024100120.0
14,4038200120.0
7,4218400395.0
24,669000210.0
469,6018500015.0
55,2600140120.0
35,6381500090.0
246,4109600306.0
517,2624079010.0
574,7204200025.0
10,8856003525.0
19,1695900025.0
457,3331001285.0
183,239000155.0
11,1721801280.0
13,5557700210.0
471,5416500040.0
18,3271300155.0
15,3303980210.0
10,1944900090.0
24,7663700401.0
23,5694500386.0
48,7227800180.0
18,2767604558.0
6,5422950040.0
255,2660500283.0
11,3308010040.0
606,5423030040.0
36,8604900245.0
20,7349650230.0
94,8902000175.0
1,582000065.0
25,2123049194.0
228,1830300090.0
25,7522600110.0
10,5457800740.0
11,5115000100.0
26,4038400150.0
105,1796500100.0
25,8956000100.0
21,3876313120.0
12,6819100040.0
35,5318101185.0
636,424069112.0
287,2533300025.0
12,5101404482.0
217,8682231210.0
22,1525069021.0
16,5076700115.0
150,3332000615.0
9,3332000615.0
555,5569620410.0
30,3009800015.0
19,6189600040.0
388,9834200365.0
1,1959701800.0
38,8917100153.0
65,2344300180.0
16,3216900100.0
17,425000065.0
15,2426069085.0
55,7199350600.0
223,6909700040.0
19,4147200040.0
38,1062100100.0
51,2124049254.0
36,6841700100.0
12,7544800195.0
12,8807810110.0
96,1126059201.0
11,1422200090.0
10,871000065.0
160,4054710090.0
53,8075400360.0
49,9551202875.0
6,4027700930.0
16,1535204165.0
16,3303860590.0
49,1925069066.0
56,6137610540.0
185,2525049263.0
68,126059310.0
13,4254000540.0
12,5101405067.0
253,5468000180.0
133,1930301220.0
36,9282801450.0
8,4037000925.0
12,3336000230.0
10,3621059043.0
284,126049231.0
59,3331000220.0
15,3904900230.0
370,525069133.0
90,2721049061.0
86,5381000411.0
308,603000150.0
11,3904960690.0
12,7686202730.0
12,9264910300.0
1,1437910090.0
11,2652500740.0
38,9274200735.0
38,1745000090.0
34,5101405338.0
45,9348500220.0
19,1066600090.0
102,3331500455.0
38,1427300120.0
12,1861400068.0
187,4040500100.0
216,6117501250.0
66,9523103990.0
5,3221069054.0
16,8838900032.0
242,1455100355.0
18,1853080120.0
210,2806800120.0
6,3216000090.0
39,1525059165.0
10,8901000835.0
53,8001400300.0
152,1138000450.0
8,2485000100.0
92,7689600215.0
623,7852010940.0
13,739980360.0
10,1102001055.0
18,2781250970.0
38,3624079067.0
70,4443800785.0
45,3303900090.0
623,686530530.0
24,4254000220.0
146,7575600610.0
40,7631800110.0
13,7732410120.0
10,2493200040.0
17,2568300040.0
298,1781500385.0
9,626710220.0
64,9414500230.0
4,6638900405.0
19,7327902612.0
15,7923600330.0
306,2011400782.0
14,821049149.0
27,4054700300.0
25,3931900580.0
12,2485000165.0
36,1117000150.0
504,4321200600.0
646,123039364.0
56,2175100205.0
15,8813400165.0
87,2597531020.0
135,723069013.0
35,1137800230.0
1,3221069057.0
266,3832500230.0
16,1138010220.0
1,3205500230.0
18,4389201241.0
10,9808700025.0
14,4399210110.0
568,7972602490.0
25,2128000180.0
594,4345000090.0
16,6413100242.0
2,4218400455.0
10,1568100220.0
13,1626069220.0
544,3342103149.0
6,8127700410.0
244,3629970090.0
386,8910500237.0
2,621069218.0
23,3394100230.0
143,8682211030.0
35,5427100150.0
57,7579200600.0
8,7302000610.0
6,3004800175.0
12,2397101055.0
635,2354300845.0
45,984220330.0
136,7273100026.0
15,6386200100.0
291,9324800025.0
13,4058800930.0
1,1972201161.0
12,2202500025.0
253,4077800258.0
369,2558700220.0
13,290200230.0
2,1951100100.0
15,9499200220.0
135,999000215.0
8,822069118.0
151,2425049066.0
172,7950700110.0
82,9253900408.0
25,3313600077.0
42,452001540.0
9,3832710210.0
19,8563000300.0
12,1313000650.0
14,3424069066.0
40,2206500300.0
13,3083001095.0
15,809002290.0
12,6669070220.0
9,2325069054.0
148,8820901792.0
191,3488300110.0
16,3971700330.0
104,5561400220.0
13,2979800762.0
4,6600220300.0
522,2817910220.0
17,7696620100.0
17,7760400900.0
33,3353404265.0
25,9828702666.0
65,1823059223.0
9,2197600388.0
102,4239400300.0
9,1328300820.0
10,7805450870.0
27,419000035.0
478,3131201105.0
14,112900110.0
6,5249802240.0
14,7950302345.0
489,2473371570.0
153,3982700088.0
15,3448000755.0
148,1446400615.0
374,2484700145.0
41,1753500100.0
14,7853300770.0
642,7236100015.0
4,1959701695.0
41,4024101421.0
29,327000165.0
45,7893800534.0
96,6430500191.0
8,2354300835.0
11,9510300220.0
16,7852130410.0
347,5101406522.0
39,2768200090.0
27,1761300650.0
294,1081330210.0
407,4137070090.0
233,327000100.0
33,8682281510.0
539,3297700100.0
110,7518506717.0
269,65000210.0
23,3905040590.0
8,5451210150.0
32,1778360150.0
106,6649900301.0
14,9264901490.0
94,7853220910.0
10,9346700150.0
7,2327000110.0
31,7137900490.0
20,9264960850.0
10,1545808960.0
224,486000085.0
23,7977200945.0
28,3056700150.0
22,7896300150.0
11,7399100210.0
23,2473370110.0
257,2770605420.0
41,7856400300.0
151,7856400300.0
3,7923700330.0
81,5632500110.0
46,723049219.0
67,2320069111.0
58,7972604345.0
243,3222069156.0
93,1722069097.0
356,4022905473.0
3,5318101695.0
14,5216200090.0
243,9526500090.0
16,423059039.0
258,6909700437.0
9,1205000215.0
16,3223039229.0
21,4077800474.0
6,1604600227.0
237,9542200220.0
13,6600220490.0
12,2138700141.0
30,4046600820.0
3,9430100360.0
470,2447500015.0
4,1524039043.0
12,2303900100.0
12,8651400230.0
84,7437100210.0
15,3630020150.0
117,1773600691.0
96,5448300150.0
577,2260000210.0
173,6815100085.0
11,5141000720.0
14,9276200455.0
6,5459500165.0
518,9828701295.0
12,164000261.0
9,2767704682.0
17,6791050450.0
255,1221039066.0
1,686300450.0
8,3822200087.0
16,6669250100.0
9,1453602310.0
183,984200690.0
13,5468770180.0
12,5459500100.0
113,2968801605.0
646,2141310580.0
56,2325039067.0
6,2426059103.0
10,3541600450.0
38,5631501161.0
14,3224510300.0
38,4027700466.0
39,1702901500.0
357,8146300205.0
48,3526039019.0
5,5230300210.0
22,7907600100.0
12,9322800210.0
18,3352400661.0
2,3625710100.0
20,3626039207.0
7,7568700215.0
87,1604600540.0
15,1421039067.0
104,7137970210.0
11,2767603255.0
496,3575303700.0
23,1702901340.0
11,2320069014.0
25,3141600600.0
43,2201501015.0
15,3782760040.0
62,6613001241.0
28,3276980120.0
26,1321400650.0
129,643300180.0
28,322059210.0
10,9551201560.0
27,7202330330.0
483,5153900150.0
12,1788700230.0
11,49000051.0
82,3343301393.0
80,2832100215.0
428,1980200015.0
4,1825049013.0
26,7550800015.0
4,8682230760.0
162,8645511500.0
335,8567450220.0
9,1556200205.0
10,9476200580.0
34,8965410150.0
33,5031300011.0
44,5101408735.0
49,2623069010.0
601,2624089040.0
9,3345700165.0
23,379000051.0
152,871000155.0
40,7852020580.0
14,7298050110.0
8,2114700615.0
144,809001965.0
393,9557200090.0
12,5126210360.0
25,3528000210.0
16,424059052.0
17,594000115.0
35,2207100740.0
28,7784000100.0
30,3732800495.0
20,2025059131.0
15,6699000740.0
14,8651610580.0
272,5412300100.0
545,8096600100.0
46,722079015.0
10,339350150.0
8,2560805440.0
9,7131300047.0
119,3459600180.0
351,7663700663.0
287,5415350770.0
13,3083000940.0
26,1670400090.0
96,2781250610.0
6,3764500090.0
11,7401000040.0
25,4323700230.0
17,3500100047.0
9,3885807362.0
117,7199340650.0
73,5014000120.0
583,3758900037.0
20,2724201202.0
175,7855600730.0
13,7151700360.0
3,3811300090.0
26,538000450.0
594,6303400475.0
7,3388110230.0
57,9834201215.0
24,844000375.0
554,3816700150.0
8,7237301210.0
84,130000175.0
11,9468200175.0
528,8643200061.0
331,7805460760.0
129,6713700155.0
140,3236500220.0
29,3625049042.0
17,7935000450.0
11,1324300018.0
19,4123820450.0
19,9325200120.0
22,3918400097.0
20,8126300410.0
528,7227800040.0
164,1020069042.0
31,3213200245.0
510,455000760.0
22,104510230.0
15,4140090110.0
247,6072500490.0
26,6705120100.0
8,3764390100.0
15,2988800011.0
8,1073100065.0
2,1136100062.0
89,3356402020.0
4,8039900180.0
8,4174600391.0
9,6865200981.0
245,1236900090.0
12,925069152.0
9,9456200405.0
15,2420069220.0
22,6381501965.0
13,9191201325.0
32,9547202245.0
35,1924069115.0
119,8121200970.0
9,323049176.0
23,826079047.0
9,8078550610.0
26,3904930530.0
371,7504020970.0
14,8642600090.0
33,2239000011.0
21,9382200121.0
24,7942601475.0
12,7375300100.0
9,7974200457.0
29,923059206.0
10,782700150.0
8,2144800146.0
0,1337800220.0
14,3530410081.0
520,1525059198.0
12,8665000040.0
18,5016001619.0
24,826069184.0
26,123039147.0
15,8089510150.0
12,8818400450.0
8,6324000115.0
61,1133000694.0
92,4441300325.0
14,3288301010.0
67,8125200481.0
229,8857600540.0
641,1901600090.0
646,1901600090.0
262,9144300120.0
245,3401700031.0
50,5332200375.0
601,8582400015.0
166,4131900042.0
2,3964400120.0
187,2212600040.0
624,8562750300.0
10,2705600067.0
71,3023049143.0
13,8944300110.0
294,7277100395.0
12,9407001830.0
11,4406000620.0
152,2414600366.0
82,98000870.0
4,9211500230.0
8,3600600065.0
372,7177300090.0
8,6664900410.0
481,1853000530.0
24,3751604653.0
517,8563001130.0
494,1324079029.0
109,1236300214.0
56,2525049086.0
40,8822900115.0
551,3832080610.0
