precincts,id
S3,4178310040.0
W1,1708400555.0
R3,3629760330.0
W3,5469501830.0
S3,9829201058.0
S3,1931300175.0
G2,7237500360.0
U3,923000120.0
S3,1446800995.0
S3,8732000410.0
B3,7303100210.0
R3,3348401622.0
S3,3793501400.0
L3,2872100385.0
S3,1689400150.0
L3,2887701251.0
Q1,3528000040.0
L3,3528000040.0
B2,3787000120.0
L1,5693500760.0
B1,8892900180.0
L1,5458800330.0
Q2,1560930450.0
S3,6699930360.0
L3,1423900580.0
B2,7338000730.0
S3,4364700730.0
S1,7305300760.0
S1,2488200455.0
R3,318900120.0
S3,7504110330.0
L3,2222039011.0
L1,6021502300.0
L1,3630110360.0
L3,1529300410.0
E,2426049154.0
R3,6204420180.0
E3,8085400410.0
S3,8731980880.0
L2,626049115.0
G3,6388910040.0
W3,1748800120.0
S3,4077800582.0
L2,7202260210.0
F2,5095600360.0
L1,2607801120.0
C3,9542200610.0
B2,8092000330.0
S3,7852020790.0
S3,6379500227.0
S3,6790200180.0
L1,1781500155.0
SW,3424069154.0
S3,1683500180.0
B3,1523300180.0
G2,1868901120.0
S3,822059101.0
J3,3421069020.0
L3,2769602710.0
R3,6071300180.0
L3,3211101010.0
L2,9471201175.0
S3,2009003136.0
B3,7574910220.0
W1,1370801465.0
L3,1245500730.0
N1,2767603591.0
C3,8718500665.0
S3,106000395.0
S3,5538300120.0
W3,9405800040.0
S3,3630180450.0
E1,8126300610.0
R3,546000910.0
R3,2268000180.0
S3,3333002450.0
L3,3333002450.0
L1,6072000910.0
S3,4113800330.0
R3,3764500180.0
R3,1326049170.0
S3,9238450210.0
S3,2436700666.0
S3,3043200035.0
U1,1424069044.0
S3,3037200141.0
B2,1323089107.0
N1,8024201714.0
S3,9829200325.0
L1,723039189.0
U3,1352300120.0
L1,5101404351.0
S3,7211401485.0
S3,5631500967.0
S3,2425049061.0
J2,7518503065.0
S3,1796000120.0
S3,1922059197.0
S3,7849201020.0
R3,1126049103.0
N,65000085.0
L3,9211510410.0
R3,2301400325.0
F2,7132300540.0
G3,323059103.0
S3,4083306705.0
N2,1245001216.0
S3,293760210.0
S3,3782400040.0
S3,2726049164.0
N1,9183701085.0
J2,1623300325.0
L1,7987401010.0
W1,2131200065.0
S3,6141600065.0
S3,1562100220.0
Q1,7853300970.0
R3,8687800065.0
S3,1504800097.0
J1,3630160610.0
S3,6852700477.0
L3,2592220040.0
F2,7524950730.0
R1,1545807920.0
W3,3213200180.0
S3,3577300040.0
R2,2064800610.0
E,7215730120.0
L1,629800540.0
B2,7575610760.0
L3,104500730.0
W3,8137500730.0
S3,3543900418.0
Q2,8929000230.0
L1,2856100360.0
J3,6413600276.0
SE,8562720230.0
S3,3579000410.0
L1,3856904655.0
L1,8832900360.0
S3,4058200040.0
S3,4178501020.0
G2,8562790730.0
L3,455000841.0
S3,2154900330.0
S3,8159610150.0
F2,1545800730.0
S3,3904980360.0
L1,5100403321.0
Q1,1326069151.0
F2,629410180.0
L1,7452500815.0
R3,6840701135.0
S3,5104512060.0
S3,2917200365.0
R3,5151600040.0
R3,2025700790.0
N1,7686204675.0
R2,126039305.0
L3,1930300915.0
R3,9477100330.0
S3,513000665.0
N1,8581400450.0
L3,1061500360.0
S3,1373800330.0
S3,2597520790.0
L1,2525300540.0
S3,3797000035.0
S3,3709600180.0
W2,3902300210.0
S3,2113700620.0
F2,5700003705.0
Q1,34001540.0
W,2976800145.0
S3,7549801385.0
J3,9103000360.0
S3,7304300720.0
F2,1254200835.0
R2,8562700410.0
L3,7558800620.0
N1,2122049038.0
S3,2397101075.0
W2,7695470120.0
U3,4083304700.0
L3,7857001225.0
S3,4356200210.0
J2,3840700205.0
L3,7739100155.0
S3,1720069029.0
S3,921049141.0
S3,6909700205.0
R3,2725069164.0
L1,3523069060.0
L1,3523069060.0
R3,4302200790.0
U1,8899210610.0
R2,5631500905.0
S3,2770601530.0
R3,7831800411.0
N2,326049103.0
L3,1231001115.0
L3,1041440360.0
N1,5001700040.0
S3,4037200665.0
L3,5249802520.0
R3,3585300410.0
R3,1624049087.0
O3,8121200530.0
S3,6705120540.0
C3,3353402390.0
Q1,6190000035.0
L3,1313000220.0
S3,921059161.0
L1,1823069279.0
J3,826059152.0
B1,4136930360.0
N3,7697870530.0
L1,1024000109.0
L1,5112800234.0
S3,8122101115.0
S3,6933600540.0
F2,6169900790.0
F2,8001210120.0
S3,1931300870.0
S3,8651441210.0
F2,1217000481.0
L1,7925100271.0
N2,1233100366.0
J1,9250900124.0
F2,7852050220.0
L3,9297301520.0
S3,8615800325.0
F1,9512500610.0
S3,4311700120.0
S3,1930301325.0
L3,3888100133.0
R3,9510900610.0
S3,5469502060.0
Q1,2946002914.0
J1,7856640180.0
S3,6204200180.0
S3,5145100180.0
R3,3905090410.0
W1,5363200180.0
R3,8806900040.0
N2,3674400035.0
S3,6648150150.0
L1,9266700175.0
C1,
S3,9526600210.0
S3,631000040.0
N1,2026049122.0
L3,7523850150.0
S3,2326059080.0
S3,3211700035.0
B3,9365700385.0
S3,2734100736.0
R3,5029460180.0
B2,632000065.0
S3,6821101765.0
S3,7525050150.0
L3,2591780180.0
S2,4027700666.0
L3,4083300620.0
L2,2303900035.0
L1,6300500515.0
R3,6163900952.0
S3,5631500369.0
U1,9558010230.0
S3,9407102245.0
S3,1430800191.0
B2,7635801371.0
S3,2215450150.0
L1,7146400040.0
L3,7635800180.0
S3,114100297.0
F2,6145601510.0
L3,9550200155.0
W2,8122100905.0
S3,2025069025.0
L3,5595900210.0
W3,3157600325.0
R3,1432400120.0
N1,1432400120.0
R3,3811000230.0
S3,8665050770.0
S2,2976800360.0
L1,871001484.0
F2,9528104910.0
F2,6929602721.0
L2,7203600530.0
S3,2206500395.0
U1,9277200180.0
L3,6672900220.0
L1,1139000072.0
S3,7229900975.0
W3,5631500594.0
C3,6861700156.0
R3,6388930620.0
F3,2887970040.0
S3,726049213.0
L1,442000210.0
G3,5525400530.0
L1,6093000065.0
S3,7519000085.0
R3,2525310220.0
L3,3630120970.0
S3,1232001985.0
S3,3422049158.0
L3,2501600150.0
S3,3326059254.0
S3,2624049103.0
S3,1525069095.0
L3,4077800455.0
J1,968000120.0
O1,629000704.0
L3,7129300175.0
S3,2887703186.0
E,3832500790.0
R3,2423069170.0
G3,225039029.0
B3,7852180650.0
J3,5422500220.0
R3,8649400790.0
S3,2473001210.0
S3,9485700175.0
S3,7694800180.0
C2,7936500109.0
R3,104560540.0
B3,8161000220.0
S3,2487200775.0
Q1,3905030330.0
L1,2881700522.0
W3,7856620870.0
S3,179001046.0
L1,7562100065.0
S3,6891800360.0
S3,7211400760.0
S3,123039207.0
R3,3426049124.0
N1,4222500410.0
S3,6716700325.0
N1,431500155.0
R3,626059220.0
W2,1328340540.0
S3,9269200120.0
S3,2225059170.0
C3,8835900220.0
L3,3192000085.0
L3,5104520610.0
F3,3530210180.0
S3,6840701225.0
S3,7979900210.0
L1,3343901183.0
L1,5249804825.0
L3,1234000704.0
L3,646910150.0
L1,9407001320.0
R3,9527000180.0
SE,7225000155.0
S3,3622069103.0
L3,3345100286.0
L3,203100910.0
F3,1257201530.0
S3,3083000365.0
L3,1245000865.0
S3,5104220120.0
S3,9828701608.0
S3,98020410.0
S3,3416601021.0
S3,3052700610.0
L3,8818400155.0
W2,8562901830.0
W2,8651430870.0
R3,721049207.0
S3,3463400330.0
L1,6003500995.0
S3,4139430910.0
S3,1232000915.0
F2,
F2,8074200175.0
G3,6821101762.0
S3,1774230180.0
L3,2051200506.0
SW,7851200040.0
Q1,4027701326.0
F3,923049110.0
L3,3329500730.0
B2,5476800201.0
S3,4139910180.0
W3,7278100515.0
SW,9353300220.0
R3,5253300173.0
S3,98000150.0
S3,8608900205.0
F3,2895200150.0
N1,621069057.0
F1,8712100760.0
S3,255520180.0
B2,1025059186.0
S3,797000330.0
L3,6403510410.0
L1,4324210120.0
S3,6381500450.0
S3,7609700065.0
C3,6192410760.0
Q1,441000065.0
L3,9238510220.0
S3,293760150.0
L3,3331001765.0
S3,1423069077.0
S3,8123450450.0
F2,1795910360.0
S3,7883603965.0
S3,7937600087.0
S3,3396820150.0
B3,3654800040.0
S3,8039900360.0
S3,3876540410.0
L3,7230300610.0
L3,1180005280.0
S3,714000210.0
R3,3902100205.0
R3,9285800790.0
R1,1922000180.0
W1,6121800065.0
R3,4427100145.0
J2,7227800065.0
F3,7853220330.0
R1,1430800258.0
R3,7454001075.0
S3,4038500210.0
S2,2310040230.0
L3,1727500230.0
N1,3874900205.0
S3,269000085.0
L3,7972602510.0
C3,7202340720.0
W2,1254201106.0
W3,7349650330.0
S3,9211520150.0
E,3438501020.0
S3,5460900120.0
S3,7459810210.0
S3,4032500035.0
S3,8018600880.0
L1,2807100156.0
S3,2112700845.0
L3,3022079087.0
W1,2767603577.0
S3,3955900220.0
L1,3761100276.0
S3,6979970150.0
S3,8857640410.0
G2,6052400175.0
E3,2525059077.0
R3,5040800120.0
G3,8682262380.0
S3,2521059060.0
J3,7526800040.0
S3,4104900150.0
G3,5409800120.0
S3,2423039122.0
S3,6143600555.0
N,5029451010.0
L3,6649500040.0
R3,2922700155.0
L2,422049203.0
S3,5412200180.0
U3,6338000032.0
R3,8161000210.0
B2,5028600360.0
S3,1952000150.0
L1,9510920040.0
L3,9834200411.0
S3,2960900040.0
S3,1112000035.0
S3,1982200790.0
S3,3361401011.0
C3,1695900150.0
R3,1240100065.0
S3,421049254.0
S3,9412400220.0
L3,1726069060.0
G1,6150200040.0
W3,7300400150.0
B3,2621730220.0
W2,4122700040.0
W2,9161100730.0
S3,9357001010.0
N1,8643000210.0
N3,9828701739.0
F3,3204400040.0
Q2,3342103282.0
S3,2420069604.0
L3,8078050040.0
S3,7663700150.0
W3,4167700210.0
R3,2423020180.0
C1,2824600180.0
J2,2013801086.0
S3,4022900150.0
S3,3295710150.0
S3,9476200035.0
L1,1937300180.0
Q1,4226900211.0
L1,424069018.0
L3,6684500040.0
R3,8948500065.0
B3,1972201960.0
S3,7436200040.0
S3,3835502815.0
L3,8856960540.0
W1,1432400065.0
W1,4370700065.0
S3,1725079047.0
N2,7855000325.0
N1,2826049098.0
W2,3750603685.0
S2,1797500230.0
S3,3459600330.0
S3,546001020.0
L3,7227502507.0
R3,326049060.0
S3,1525059261.0
S3,7399300120.0
S3,7812801590.0
S3,6699930530.0
L3,1523069151.0
R3,7525950180.0
L3,3623500408.0
E,7312200120.0
S3,4123810210.0
S3,3902600150.0
L3,9126101201.0
S3,2423029009.0
L3,3300701285.0
L1,2391601445.0
S3,7625701175.0
S3,1843130360.0
L3,6150700264.0
S3,3226049080.0
L2,7889602020.0
B2,3613600150.0
L1,3599600276.0
B2,2193320210.0
L1,9117100040.0
S3,522039106.0
S3,2424059018.0
S3,1959700540.0
L1,2767900355.0
L3,1310820150.0
R3,6802200230.0
S3,3421049044.0
U1,4036400040.0
S3,1193000450.0
L3,3819800580.0
C3,6873000120.0
L3,9830200230.0
L3,2301400276.0
L3,5153200150.0
E,1465400120.0
W2,8121200620.0
W1,324000530.0
S3,324000530.0
C3,1328320760.0
S3,3626039268.0
S3,3585900665.0
L3,7625701830.0
S3,3524049042.0
L2,9211500150.0
N1,7760400880.0
W3,686450330.0
G3,2617900035.0
S3,7936800150.0
J2,8651441750.0
B2,3664500133.0
R3,1823069213.0
R3,7525211520.0
S3,4034900065.0
S1,2558690150.0
L3,5016001325.0
L1,1311800220.0
Q1,4128000020.0
J1,1125059071.0
F3,3274850130.0
U1,1925069099.0
L1,3395050050.0
L3,4058800500.0
W3,1311600020.0
R3,8679400130.0
L2,9485760050.0
S3,4055700920.0
R1,8673400177.0
L3,3500100089.0
S3,8730600050.0
R3,3755100005.0
S3,8651442880.0
S3,1720069075.0
L3,4309700190.0
R3,3972300169.0
U1,6817810190.0
R3,7855400630.0
R3,1163400020.0
L1,7214400095.0
S3,6799300130.0
L3,4376800010.0
S3,2125059163.0
W1,1770000460.0
F2,1125079088.0
S3,1842300050.0
R3,9828702156.0
L3,7625702155.0
R3,585000095.0
F3,3903200050.0
S3,8563080020.0
L3,5379805475.0
S3,9558050780.0
R3,3782400190.0
R1,1423069063.0
S3,2926049504.0
J2,126039252.0
J1,2622029073.0
L1,9187200345.0
L3,2621760480.0
S3,7986401205.0
R3,4447300137.0
S3,2147300050.0
S3,4458300190.0
U2,3751606785.0
C1,4287400005.0
S3,6613000715.0
S3,7702010050.0
Q1,2770602360.0
SW,9551201155.0
W,1823049242.0
S3,1513800170.0
J2,4027700396.0
R3,7203210170.0
S3,3013300895.0
R3,5608010050.0
R3,6370000005.0
S3,1922059102.0
L1,6738700005.0
S3,1138020020.0
G3,5437820250.0
R3,7923700020.0
S3,293600080.0
S3,3627800050.0
R3,4047200950.0
S3,5458800425.0
S3,2887700826.0
L3,7856700920.0
S3,627300190.0
L3,5634500182.0
S3,2472950170.0
N2,9557300190.0
F2,2314300170.0
L3,7547300050.0
L3,7985400089.0
L2,322059049.0
F1,2344300170.0
R3,11501330.0
S3,7300200290.0
S3,4331000595.0
L1,7853340660.0
D1,7525570020.0
Q1,6306100190.0
R3,1424059142.0
R3,5700003810.0
S3,2595650170.0
L3,9530100225.0
W3,3856901760.0
R2,1387301350.0
G2,7974200822.0
S3,8039900130.0
L1,4139460290.0
J3,8078520280.0
W,8691510290.0
C3,4217400680.0
S3,1336800670.0
L3,1545801850.0
L2,6386600170.0
S3,1373800170.0
S3,1394300005.0
S3,7011201087.0
S3,1623069071.0
S3,1982200480.0
S3,8089510170.0
L1,5560000480.0
L3,6308000010.0
N3,6308000010.0
F3,4136960010.0
S3,8665900168.0
C3,8691510170.0
Q1,9187200095.0
L1,4221260050.0
S3,
L3,6806100250.0
L3,7853300280.0
S3,6446200190.0
U2,4222310010.0
S3,4222310010.0
G3,4054550010.0
S3,1440700190.0
S3,5569620050.0
L3,1840200080.0
G3,9268200585.0
W3,7454000585.0
S3,7504021310.0
S3,7504021310.0
C3,8024201795.0
R3,8638500170.0
S3,5437400630.0
B3,9264000010.0
S3,3832600080.0
N1,9477001350.0
C3,809001060.0
L1,2771604120.0
F3,9541800190.0
R3,4038400130.0
S3,1253200290.0
F2,2558650130.0
S3,8732190170.0
L1,1703400585.0
L3,1250202115.0
G3,9264911150.0
S3,7696300080.0
W1,1931300010.0
C3,2771602425.0
U1,2210500010.0
J1,1253200170.0
B1,6646200420.0
S3,8822901024.0
C3,1323089056.0
J3,3629950010.0
S3,7889100020.0
S3,7212680020.0
W2,2222049108.0
SE,7129303070.0
W3,6744700424.0
L1,1727000680.0
S3,3226049134.0
S3,1760600009.0
W3,3352400351.0
U1,8563000250.0
S3,1370800680.0
S3,2726049034.0
W3,3623059027.0
S3,3205500020.0
L3,8924100305.0
R3,7524300020.0
S3,2436200715.0
W2,5469501850.0
U3,9187200275.0
L1,274000020.0
S3,6151800225.0
R3,8924600020.0
C3,4003000285.0
S3,290000095.0
L3,1565930130.0
J3,6123000225.0
G1,4385700285.0
L3,2469000010.0
S3,5205000020.0
S3,461002890.0
N1,1823059030.0
S3,8848400020.0
R3,4122500095.0
L1,2597300020.0
L3,2788400020.0
S3,7856610130.0
B3,3303860460.0
L3,2112700920.0
S3,6880210020.0
B1,6139100101.0
L3,7202330920.0
Q2,8146300020.0
S3,7418000130.0
C3,9276200635.0
SW,251610020.0
R3,8825900020.0
L1,3856903495.0
L1,6382500020.0
N1,522059352.0
S3,1778500595.0
U1,4083300595.0
S3,2100200020.0
S3,2597500840.0
L2,7935000595.0
L1,7857003318.0
S3,9211520020.0
C3,1460000080.0
N1,3444120130.0
L2,908000010.0
L1,3123800080.0
S3,8641500345.0
S3,3717000250.0
S3,7697860130.0
S3,9169100130.0
S3,2944500470.0
F3,7424110130.0
C3,4037000635.0
S3,2141500020.0
S3,952000725.0
S3,9550204620.0
S3,6891800250.0
S3,7812801850.0
D1,7504180170.0
Q1,686800080.0
F3,7853300290.0
Q2,7905380380.0
L3,1972202320.0
S3,1710400007.0
S3,2985800225.0
G3,1721059069.0
S1,7852160170.0
C3,626049102.0
R3,7349660050.0
D1,1231000660.0
W1,9558900010.0
S3,3897100170.0
N1,1150700170.0
N1,2769600305.0
S3,3876001330.0
S3,984220290.0
S3,3616600250.0
L3,1529200480.0
S3,2533300680.0
L3,6752600130.0
F2,9332800020.0
Q2,1121000095.0
U1,6751500285.0
S3,1310370020.0
S3,4019300680.0
S3,4408100095.0
L3,8944460020.0
C3,8824900020.0
C3,7135520780.0
F1,179001101.0
Q1,4177100005.0
W3,910000104.0
S3,3353400840.0
S3,8964800050.0
U1,726049217.0
S3,2926049376.0
L1,5589300715.0
L1,7229900285.0
C3,2722059215.0
W1,2473372040.0
S3,3546000630.0
S3,7888400500.0
L1,1823049182.0
L3,8712100020.0
S3,7961500010.0
R1,7961500010.0
R1,2424400130.0
L3,9406510130.0
Q2,3832700250.0
S3,809000525.0
C3,1370800225.0
B2,3388100020.0
B2,2770604615.0
S3,3754700420.0
S3,6669020290.0
N1,6669020290.0
S3,5493110020.0
D1,6064800470.0
L3,9304400010.0
C3,5566100170.0
S3,3025049028.0
B2,2848700095.0
S3,2172000894.0
S3,3034200660.0
L3,3304700130.0
L1,6661200080.0
S3,8835800480.0
G3,7853430660.0
R3,7511200020.0
L1,2597670080.0
R3,2423010130.0
S3,2927600415.0
L3,2770604665.0
L3,425049181.0
B2,3223059217.0
L3,6669240130.0
L3,3303960080.0
W2,2413910190.0
N1,9185700285.0
W1,4040800050.0
S3,3438500742.0
Q2,2326300010.0
S3,4322200050.0
L3,6403510130.0
S3,4307340130.0
B1,7237600130.0
S3,
R3,6446200050.0
S3,7744500020.0
G1,3971700635.0
U1,3625059109.0
R3,6379500216.0
C3,1123049027.0
F2,1938400010.0
S3,3204900010.0
W3,6979900010.0
R3,1422069069.0
L1,9834200305.0
L3,9834200305.0
L3,3396820010.0
L3,1929300415.0
C3,8001600130.0
L1,3835500585.0
S3,7518505910.0
Q3,7518505610.0
L1,5412100920.0
S3,2329700440.0
B2,923000413.0
S3,9406521150.0
R3,810000080.0
L3,3762900130.0
N2,1651800010.0
SW,3876500290.0
W3,4443800545.0
B1,9218400050.0
B2,1023059108.0
N3,2787250190.0
L3,4019301205.0
S3,2607760190.0
S3,1250203135.0
L1,1424069069.0
S3,7304301300.0
L1,8835400290.0
L3,3630030440.0
L3,1088000050.0
B2,7504010480.0
S3,8644500010.0
S3,1326059142.0
L1,3754501205.0
Q1,7625701900.0
L3,1926049398.0
L1,6372000190.0
W,3622059088.0
S3,809003105.0
S3,8956000250.0
L3,1241500351.0
F2,7457400250.0
R3,6154900130.0
SE,1853500130.0
S3,1854750010.0
L1,9320500080.0
W3,7228500415.0
L1,3142600130.0
W,629000605.0
S3,5536100005.0
S3,3990000050.0
S3,1320069249.0
S3,9357000635.0
U1,2207200635.0
L3,3798000130.0
S3,2680700010.0
S3,3066200440.0
S3,3293400020.0
S3,2425049063.0
S3,114101426.0
F2,100500020.0
W1,1732800780.0
C1,7955050250.0
S3,3521059134.0
S3,6908200006.0
L3,4012800010.0
S3,629800660.0
E,425059024.0
S3,8911000425.0
S3,3438502066.0
R3,3022039069.0
S3,1862400471.0
S3,7518505851.0
N1,5101408678.0
B3,3296900130.0
R3,9513900050.0
S3,2624089022.0
S3,4024100670.0
S3,1862910050.0
J1,8651720420.0
S3,2619920170.0
S3,2619920170.0
B1,225039069.0
N1,3878900525.0
R3,7137970130.0
S3,6632300122.0
L3,2770602135.0
B1,3584800010.0
S3,8950500250.0
L1,7011201306.0
L1,4438400020.0
S3,8651440250.0
R1,203900920.0
S3,2458400345.0
S3,6664000130.0
S3,2685600005.0
W3,40000362.0
S3,3582700130.0
R3,3013300980.0
U3,2597000130.0
B1,6169900545.0
R3,1328340630.0
S3,705730280.0
L3,705730280.0
R3,5379805910.0
L3,2887700091.0
S3,7732410420.0
F3,7806500290.0
S3,1565600130.0
C3,2473100280.0
S3,3826000460.0
B2,1823069088.0
L1,1901600095.0
W1,9285800020.0
S3,3383900048.0
N1,1423700680.0
S3,9264930980.0
S3,3825311190.0
Q2,9122500080.0
R3,1189000130.0
B2,3347400525.0
L3,8091411100.0
W2,4384000020.0
N,321059132.0
J3,1016000080.0
L1,3585900305.0
Q1,2922701305.0
Q2,8123500050.0
L1,5547500050.0
L1,5469700020.0
S3,9358400080.0
F3,1257200050.0
B2,1180005220.0
S3,9536600010.0
S3,6140100022.0
L1,6140100095.0
L3,4037800020.0
S3,322069180.0
S3,9348700020.0
F3,7414200010.0
R3,7849200635.0
S3,1524800005.0
S3,8045600130.0
R3,5559200170.0
S3,5700000275.0
B1,3224900130.0
F3,4397010480.0
F2,2310000250.0
S3,8731902340.0
S3,3630000080.0
R3,4139900050.0
L3,9191200380.0
R3,930000415.0
S3,5450300020.0
L2,8898700440.0
L3,1238501188.0
R3,644210020.0
B3,3066200460.0
S3,3422049088.0
L3,6433000050.0
F3,7215410430.0
G3,5316100255.0
L3,2413300980.0
S3,1175000280.0
S3,7304300420.0
L2,59000250.0
R3,1441300130.0
R3,1075100050.0
F2,7972000010.0
S3,7972000010.0
S3,5113400364.0
F3,5076900010.0
L1,3526039193.0
S3,7905380280.0
S3,7936500221.0
SE,5100404761.0
L1,510000050.0
S3,7148700050.0
S3,3271800185.0
S3,2652501470.0
S3,1568100920.0
J1,7738500185.0
R3,9133600130.0
R3,3298720010.0
G1,2856101479.0
R2,5710610250.0
C3,163000010.0
S3,1062100095.0
R3,1437900020.0
S3,8073000585.0
N2,3342700491.0
W3,3395800305.0
F2,2923500010.0
S3,3629970680.0
L2,2408800130.0
L3,2204500480.0
S3,7708000010.0
S3,2639400020.0
L1,7883604095.0
L2,3055800020.0
R3,7195800009.0
S3,8946750170.0
L2,5603700095.0
S3,8819900170.0
U2,3999300290.0
L3,2791500280.0
L3,8820903560.0
S3,4401200460.0
G2,3394100020.0
S3,2880100795.0
R1,104560280.0
S3,2133010290.0
S3,1723049008.0
S1,8146100095.0
F3,7715800430.0
S3,9510900630.0
L1,9414610020.0
W3,1160000255.0
Q2,777100005.0
S3,3205100130.0
S3,2929600020.0
F3,2420069242.0
B3,5009600010.0
W2,2414600255.0
R3,9359300250.0
S3,3629980920.0
Q1,6679001060.0
S3,1702900664.0
L3,928000020.0
S3,705710290.0
R3,8155830020.0
S3,9378700190.0
S3,5104200420.0
R3,9550202140.0
L3,7855300460.0
L1,9346960050.0
S3,2254501440.0
S3,3732800525.0
S3,2525059134.0
L3,8562891100.0
S3,4094800380.0
L1,5104530680.0
L3,2917200675.0
R3,8732030440.0
S3,7779200275.0
L1,6121800050.0
S3,5652601155.0
S3,3261020080.0
L3,4060000020.0
G2,5468730280.0
R3,7304301045.0
N3,4077800507.0
R3,1041500020.0
S3,1423089134.0
S3,3992700048.0
S3,2172000285.0
Q1,8813400345.0
L3,5487300020.0
L1,7201800280.0
R3,8856000545.0
N2,567000380.0
S3,1450100020.0
S3,7950302995.0
L1,1446110020.0
L3,8914100080.0
L3,3333000655.0
F3,8019201061.0
B1,8570900328.0
L3,5631500947.0
G3,254000020.0
S3,1929300305.0
S3,4202400078.0
B3,4202400078.0
R3,2968800010.0
S3,2880100675.0
B3,1024000050.0
S3,6072400280.0
R3,2329600280.0
S3,6822100050.0
L1,1420400130.0
W2,7732400280.0
R3,4397000500.0
N2,9560700010.0
L3,6131600285.0
S3,8956500020.0
S3,624069108.0
C3,1727500280.0
F2,4029400080.0
L1,2873000920.0
N2,1402900460.0
F3,8125200480.0
F3,1087900050.0
L2,7937900280.0
S3,1096100010.0
S3,2050100250.0
S3,8691370500.0
S3,7147600225.0
F2,4021100095.0
J1,7524000280.0
R3,3205200430.0
W3,7922720250.0
F3,3644100095.0
L1,3425079088.0
F2,8730000250.0
W,2581900235.0
S3,3793500920.0
S3,2472920780.0
W2,8860200010.0
W3,6823100225.0
F3,6669070080.0
S3,7214810050.0
L3,3791500050.0
L3,4340610080.0
Q1,7686203620.0
B1,2013800095.0
S3,4030100005.0
S3,8931100095.0
L3,1954630080.0
G3,3361402066.0
S3,579000595.0
S3,7701960250.0
SE,1250200595.0
J3,2632000080.0
S3,9323000010.0
L2,3052700225.0
S3,3459900305.0
S3,3530410020.0
L1,461005435.0
S3,8851500050.0
S3,4094800190.0
S3,2025701190.0
R2,226059120.0
L1,1818800235.0
L3,3905080250.0
L3,3126049415.0
S3,1245000500.0
S3,2924069132.0
L3,922069169.0
R3,5015000346.0
SW,8122101440.0
S3,6413600285.0
N1,6145601995.0
W3,1214000080.0
R1,3361400980.0
F1,2826049260.0
W3,1001200050.0
N1,8732130680.0
S3,1310430130.0
L1,2380000190.0
W2,123039626.0
S3,1257200290.0
S3,318900080.0
R3,8118600080.0
L3,2023049372.0
S3,126059005.0
W3,6303401150.0
L3,1732801150.0
L3,7893800250.0
S2,1922059298.0
S2,2391600950.0
U3,3623029034.0
S3,13001991.0
S3,1156000250.0
S3,1326059182.0
N1,3755500080.0
S3,5042300095.0
S3,7772800020.0
Q2,3629000080.0
L3,5126210280.0
L3,3062600050.0
S3,5493110080.0
L3,2560801222.0
S3,2560801222.0
W1,2660500095.0
L1,4083800345.0
F2,587800130.0
S3,8901000585.0
N1,8650000250.0
R3,4137050130.0
C3,3288300920.0
F2,3374500290.0
S3,1137400420.0
L3,3222059130.0
G3,3959400345.0
F3,3971701990.0
R1,686530170.0
S3,808300470.0
S3,7129303180.0
Q1,8944460290.0
N3,2128000050.0
S3,4139910170.0
L2,8122100235.0
S3,1117000050.0
S3,5361700020.0
L3,1315300095.0
R3,5093300280.0
S3,3438503214.0
S3,2346800461.0
N2,1826049408.0
L1,5468780020.0
S3,1126059091.0
S3,3010300415.0
Q1,619079016.0
L3,3449800010.0
S3,1231000500.0
L3,4191500130.0
L3,104550660.0
S3,1769600066.0
S3,3762900020.0
S3,1626069253.0
L1,3904100089.0
R3,3904100089.0
R3,1797500780.0
N2,7614100080.0
S3,87000006.0
L3,8074200185.0
S3,9310300185.0
B2,1433100010.0
C3,7129302555.0
L1,809002705.0
E,3026079005.0
E,2413910050.0
S3,8078550190.0
S3,2225079030.0
G3,2019200480.0
W3,9274202005.0
SW,3834500170.0
L1,1223039242.0
Q1,7657600005.0
L1,8963300005.0
G3,2287000280.0
L3,686300420.0
L1,9335400005.0
B2,2321059093.0
L3,7732410380.0
F2,3625049088.0
S3,13001795.0
L3,1604602195.0
N1,1003400250.0
R3,42000006.0
S3,1193000380.0
L3,6300500545.0
C3,538000190.0
F2,2826049091.0
N,6147650170.0
R3,3630030500.0
L3,6844701680.0
W3,9542000275.0
SW,1423600020.0
L1,8944460170.0
S3,6431000005.0
S3,3755000020.0
L3,1503200050.0
S3,2599000130.0
S3,871001980.0
S3,1774000170.0
S3,8945300290.0
L3,9433000480.0
S3,6672920050.0
C3,7893805650.0
R3,7893805650.0
L1,9542830480.0
S3,3824100364.0
S3,9542850290.0
L3,5726500130.0
L1,1862400285.0
R3,6123600285.0
S3,6838000170.0
N,2922069134.0
G3,2767603165.0
S3,1118001835.0
R3,4030100290.0
J1,9828702335.0
C3,8141200080.0
L3,9407101850.0
R3,9542830050.0
J2,4038300010.0
S3,1898700050.0
F2,826000480.0
R3,6163901150.0
R3,3956900480.0
L3,3824100020.0
W3,5026900235.0
S3,1330850130.0
B1,1726059134.0
B3,2767604551.0
S3,7424600020.0
U1,8731000010.0
N3,5104200380.0
R3,1311030430.0
S3,3585900190.0
L1,98020630.0
S1,3826500470.0
F2,5422560660.0
E,267000130.0
L1,6117502230.0
R3,2402100675.0
L3,1624059224.0
L1,3811000250.0
S3,8029520250.0
U1,3438501150.0
L2,3582900280.0
L1,3521069142.0
S3,646910020.0
L3,1026069134.0
L3,5230000020.0
S3,1442740010.0
B2,7937600010.0
